"","AE","SE"
"cropland217",2.30853640242323,5.32934032131317
"cropland218",1.45461936854748,2.11591750735346
"cropland219",2.95358412876661,8.72365920570202
"cropland220",9.77981886741867,95.6448570795182
"cropland221",1.50451906220806,2.26357760854742
"cropland222",1.73612305389732,3.01412325827374
"cropland223",5.080844609714,25.8149819480598
"cropland224",5.16937621391621,26.7224504410027
"cropland225",6.17154185175238,38.0879288279312
"cropland226",2.72648557284258,7.43372357891873
"cropland227",3.10255510213588,9.62584816178936
"cropland228",16.6033361433632,275.67077108951
"cropland229",4.05304512183573,16.4271747596364
"cropland230",1.1676772912792,1.36347025656912
"cropland231",10.3465038946689,107.050142842399
"cropland232",0.962838543375917,0.927058060610257
"cropland233",30.3809493569945,923.002083832262
"cropland234",6.20262717548903,38.472583878115
"cropland235",0.902618011685796,0.814719275019619
"cropland236",0.385886143968554,0.14890811610692
"cropland237",13.8086759779753,190.679532264712
"cropland238",3.67607028130942,13.5134927131263
"cropland239",2.68779589522044,7.22424677436383
"cropland240",9.38987214944035,88.1696989828356
"cropland241",56.0494920255577,3141.54555632305
"cropland242",63.9614407267855,4091.06589984609
"cropland243",52.4116724099417,2746.98340480705
"cropland244",42.5118246729911,1807.25523702713
"cropland245",72.0753638342209,5194.85807183532
"cropland246",53.5071589693094,2863.01606096694
"cropland247",62.4354824580173,3898.18946976538
"cropland248",53.4347733946363,2855.27500773613
"cropland249",43.9250746460636,1929.41218266226
"cropland250",16.7440969535151,280.364782788715
"cropland251",7.70515121580719,59.369355258455
"cropland252",15.4680063049567,239.259219050179
"cropland253",7.15022375884375,51.1256998015336
"cropland254",11.2328893723655,126.177803651802
"cropland255",1.53354190895597,2.35175078652432
"cropland256",5.8192754716274,33.8639670146843
"cropland257",4.88076004605036,23.8218186271215
"cropland258",19.3310676040797,373.690174713501
"cropland259",9.67176124597024,93.5429655990517
"cropland260",11.1173440766995,123.595339319725
"cropland261",3.5259872428694,12.4325860368778
"cropland262",7.40384830194531,54.8169696782184
"cropland263",40.083782410778,1606.7096123546
"cropland264",7.32330775746732,53.630836510581
"cropland265",5.26016225248548,27.6693069224731
"cropland266",1.26422427339647,1.59826301344484
"cropland267",3.89490456427601,15.1702815648181
"cropland268",0.998938880660958,0.997878887296167
"cropland269",48.9464852535018,2395.75841867127
"cropland270",14.7614444200006,217.900241364768
"cropland271",8.89207718680446,79.0690366960884
"cropland272",7.42319587577555,55.1038370101312
"cropland273",1.95957363205085,3.83992881942895
"cropland274",0.282550298394473,0.079834671122806
"cropland275",60.2013589433261,3624.20361862319
"cropland276",5.87209452096402,34.4814940631357
"cropland277",3.183526716792,10.1348423565285
"cropland278",16.9983424226158,288.9436451165
"cropland279",14.1756467058871,200.948959530128
"cropland280",17.9855061087654,323.478429988439
"cropland281",26.5823976806212,706.623866450698
"cropland282",12.694477957946,161.149770624777
"cropland283",23.65793633421,559.697951593535
"cropland284",20.1994320443907,408.01705491596
"cropland285",11.4414170282152,130.906023613533
"cropland286",4.10170298630348,16.8239673878509
"cropland287",4.52691645249896,20.4929725679058
"cropland288",19.3186465217602,373.210103432718
"cropland289",1.09554805600325,1.20022554301251
"cropland290",16.3035972141973,265.807282122781
"cropland291",7.38703256530916,54.568250120938
"cropland292",7.20719319018109,51.9436336805926
"cropland293",6.45365443465497,41.6496555619418
"cropland294",11.2364987588512,126.258904357664
"cropland295",4.82483403060324,23.2790234228671
"cropland296",1.77978510316607,3.16763501345187
"cropland297",5.1464124684915,26.4855612958447
"cropland298",4.42790390565374,19.6063329977037
"cropland299",19.5251741463721,381.232425446156
"cropland300",4.60635740418973,21.2185285351335
"cropland301",5.00301152300738,25.0301242993446
"cropland302",22.6217256336431,511.742470643824
"cropland303",7.35553945371902,54.1039606552171
"cropland304",89.7663678800949,8058.00080238454
"cropland305",62.5548923501006,3913.11455693267
"cropland306",4.97820505655402,24.7825255851
"cropland307",11.8014953211898,139.275291816065
"cropland308",0.956575178243957,0.915036071632457
"cropland309",11.3044995711628,127.79171055442
"cropland310",2.76125365678804,7.62452175712533
"cropland311",0.101460039941864,0.0102941397050046
"cropland312",0.0230088593311969,0.000529407607722806
"cropland313",0.0302287893046926,0.000913779702827499
"cropland314",0.0178197473159831,0.000317543394405485
"cropland315",9.68601117437724,93.8188124701607
"cropland316",0.136108700642826,0.0185255783906785
"cropland317",0.271821964379673,0.0738871803192243
"cropland318",0.0423045878417134,0.00178967815245724
"cropland319",0.00442752011216384,1.96029343436153e-05
"cropland320",0.847002775389412,0.717413701517367
"cropland321",2.28918859164271,5.24038440810715
"cropland322",0.584211069225156,0.341302573405199
"cropland323",0.390199489489001,0.152255641597477
"cropland324",1.22898909134694,1.51041418664979
"cropland325",3.37021383093918,11.3583412662538
"cropland326",0.721111080361978,0.52000119022082
"cropland327",1.65225077703914,2.72993263022644
"cropland328",4.02237777539818,16.1795229680172
"cropland329",2.31248130316252,5.34756977747621
"cropland330",0.236003476649484,0.0556976409906435
"cropland331",0.338074228721018,0.114294184125311
"cropland332",3.33769210268135,11.1401885723015
"cropland333",8.39455308423848,70.4685214840979
"cropland334",30.2621278975715,915.796384888975
"cropland335",0.243602054297415,0.0593419608579206
"cropland336",1.58541685885642,2.51354661634614
"cropland337",5.07905318035261,25.79678120885
"cropland338",6.11368465238437,37.3771400288001
"cropland339",9.19752185525182,84.594408277835
"cropland340",9.67969442956635,93.6964842497778
"cropland341",8.65131905268936,74.8453213514259
"cropland342",9.18548154474925,84.3730712089291
"cropland343",16.044943005763,257.440196058182
"cropland344",9.60103797227248,92.179930145018
"cropland345",5.42477400810118,29.4281730389702
"cropland346",3.60276918414633,12.9799457942344
"cropland347",8.74621184284518,76.4962215999252
"cropland348",18.3306979077455,336.014485785025
"cropland349",0.478414755448375,0.228880678230728
"cropland350",3.2855465612062,10.7948162058539
"cropland351",1.1295101405525,1.27579315761093
"cropland352",20.8854089927804,436.200308795713
"cropland353",4.47005023373271,19.9813490920938
"cropland354",8.89421993496687,79.1071482515621
"cropland355",9.20845274681509,84.7956019903264
"cropland356",20.2876342762311,411.588104526106
"cropland357",0.499238191250409,0.24923877160298
"cropland358",3.46206276921771,11.9858786180034
"cropland359",3.59784029509761,12.944454789028
"cropland360",4.89385985576109,23.94986428783
"cropland361",55.7483315206247,3107.87646733348
"cropland362",55.3382140360773,3062.3179327027
"cropland363",21.3689112724916,456.630368971618
"cropland364",56.4771870476939,3189.67265682021
"cropland365",67.1144440605767,4504.34860156028
"cropland366",48.9102449418667,2392.2120602734
"cropland367",3.10114750947049,9.61711587549504
"cropland368",43.2143938896277,1867.48383924789
"cropland369",6.5413575912494,42.7893591365961
"cropland370",0.965764113048193,0.932700322051763
"cropland371",2.80845178683941,7.88740143900147
"cropland372",2.14665293608722,4.60811882801187
"cropland373",2.34955411288807,5.52040452938926
"cropland374",10.830790044752,117.306012993499
"cropland375",13.223949103615,174.872829894999
"cropland376",5.58814913398076,31.2274107436099
"cropland377",32.0415730064423,1026.66240072717
"cropland378",0.225956953143737,0.0510565446740009
"cropland379",3.27109232251925,10.7000449824444
"cropland380",27.7722627287161,771.298577072834
"cropland381",15.5441017990842,241.619100740293
"cropland382",3.17591483252279,10.0864350234383
"cropland383",6.1826180517091,38.2247659733192
"cropland384",1.22775791185081,1.50738949011225
"cropland385",1.10450475562875,1.21993075520652
"cropland386",1.46281915872521,2.13983989113352
"cropland387",5.28241979965945,27.9039589398341
"cropland388",57.6514573848942,3323.69053860227
"cropland389",42.4914527179039,1805.52355407786
"cropland390",8.07381529872962,65.1864934780005
"cropland391",7.09215377366183,50.2986451492658
"cropland392",63.1134176047462,3983.30348175109
"cropland393",13.2635138254739,175.920798998537
"cropland394",69.3740009757655,4812.75201138552
"cropland395",1.26552433369882,1.60155183918385
"cropland396",22.6181086358557,511.578838263372
"cropland397",6.5379238185695,42.7444478574183
"cropland398",8.21506006297644,67.4872118383105
"cropland399",3.85512208421928,14.8619662842352
"cropland400",2.66700158846905,7.11289747289645
"cropland401",4.39635782807222,19.3279621524519
"cropland402",2.2149560839467,4.9060304538125
"cropland403",14.0015849847158,196.044382084219
"cropland404",1.85916161542394,3.45648191226575
"cropland405",6.81678701455293,46.4685852017775
"cropland406",1.96684403667884,3.86847546461911
"cropland407",8.0347685533254,64.5575057055068
"cropland408",3.38003679601948,11.4246487424457
"cropland409",3.93684039569972,15.4987123012131
"cropland410",3.65857599477825,13.3851783095676
"cropland411",1.43574770804827,2.06137148116587
"cropland412",38.6984377416254,1497.56908364246
"cropland413",5.49622591004472,30.2084992542469
"cropland414",4.7650269056448,22.7054814115189
"cropland415",1.74694225846212,3.05180725440074
"cropland416",2.09581042289191,4.39242132870235
"cropland417",74.4187785944038,5538.1546074829
"cropland418",5.50255366838678,30.2780968734768
"cropland419",1.54421037025674,2.38458566760844
"cropland420",52.2891189811472,2734.15196382457
"cropland421",21.4966408493994,462.105567808067
"cropland422",1.03870900668831,1.07891640057541
"cropland423",0.950663628958049,0.903761335423688
"cropland424",29.5447860550841,872.894383040693
"cropland425",2.43245967387495,5.91686006502784
"cropland426",4.55932923385646,20.7874830626982
"cropland427",0.956545654163122,0.914979588498356
"cropland428",9.64602062856717,93.0457139667434
"cropland429",17.1827079435408,295.24545227302
"cropland430",2.48286621472199,6.1646246402079
"cropland431",14.5825588221899,212.651021802628
"cropland432",0.19136230162658,0.036619530483822
"cropland433",0.114757607082704,0.0131693083833483
"cropland434",0.578705805059906,0.334900408810034
"cropland435",0.271396705682677,0.0736561718554096
"cropland436",0.13253762163226,0.0175662211479362
"cropland437",0.616373778906843,0.379916635323902
"cropland438",0.298957030076918,0.0893753058324115
"cropland439",0.383389389705103,0.146987424138451
"cropland440",0.00200003533395757,4.00014133707875e-06
"cropland441",0.353898953513332,0.125244469297832
"cropland442",4.29318538066879,18.4314407127882
"cropland443",0.921145317057128,0.848508695136278
"cropland444",37.2118426245535,1384.72123151454
"cropland445",32.0085885123452,1024.54973855264
"cropland446",0.590924545928759,0.349191818981111
"cropland447",1.40909107389534,1.98553765453152
"cropland448",1.80762289161344,3.26750051828494
"cropland449",0.991751324344257,0.983570689338588
"cropland450",7.40374036462567,54.8153713867874
"cropland451",3.36192211304159,11.3025202941581
"cropland452",5.15931596247492,26.6185412006485
"cropland453",6.85315925781389,46.9657918129602
"cropland454",10.2133594863613,104.312711997646
"cropland455",10.4311700855878,108.809309354462
"cropland456",3.10331992718855,9.63059457048557
"cropland457",0.902727768259721,0.814917423587176
"cropland458",6.62932698576065,43.9479762841344
"cropland459",1.88076909683962,3.5372923956269
"cropland460",15.827548385544,250.511287896736
"cropland461",1.49256614274658,2.2277536904734
"cropland462",3.38611958995185,11.4658058774557
"cropland463",8.60010618663565,73.9618264214088
"cropland464",3.13638544795351,9.83691367813453
"cropland465",2.52271683467536,6.36410022795449
"cropland466",2.32384664898065,5.40026324797859
"cropland467",4.72059733295587,22.2840391799101
"cropland468",34.2793743384878,1175.07550503817
"cropland469",24.4362885991737,597.132200502108
"cropland470",2.93568375718157,8.61823912217972
"cropland471",3.63464363278404,13.2106343373376
"cropland472",0.906812667550488,0.822309214030032
"cropland473",1.4481230586564,2.09706039301238
"cropland474",0.278802743495027,0.0777309697803538
"cropland475",7.22606796472359,52.2160582308045
"cropland476",1.21297940968276,1.47131904831433
"cropland477",0.774788277702746,0.600296875265588
"cropland478",5.68382221868396,32.3058350136055
"cropland479",11.6868821112153,136.583213481445
"cropland480",4.87051361091705,23.7219028341282
"dec.trees1",8.67170407791312,75.198451614895
"dec.trees2",6.48248985636976,42.0226747379368
"dec.trees3",23.2258084441388,539.43817788383
"dec.trees4",1.94142913157855,3.76914707294183
"dec.trees5",3.85356409927066,14.8499562671877
"dec.trees6",2.86340512170167,8.19908889098734
"dec.trees7",6.19564714994629,38.3860436066376
"dec.trees8",19.1152302659739,365.392028121203
"dec.trees9",2.68810363536322,7.22590115445296
"dec.trees10",8.09098915104554,65.4641054423366
"dec.trees11",1.51409580831509,2.29248611675733
"dec.trees12",11.2723394571824,127.065636837951
"dec.trees13",24.3625355914407,593.533140444213
"dec.trees14",13.8273145003873,191.194626292621
"dec.trees15",7.60973937096667,57.9081332940402
"dec.trees16",13.8581270944512,192.047686565963
"dec.trees17",7.18590862823805,51.637282813386
"dec.trees18",24.8186724782279,615.966503581548
"dec.trees19",19.1517228915453,366.788489714541
"dec.trees20",22.6625673259557,513.591957803474
"dec.trees21",64.2700644563849,4130.64118522788
"dec.trees22",53.1031507523993,2819.94461983205
"dec.trees23",23.2786722480433,541.896581631819
"dec.trees24",56.9378934239196,3241.92370755363
"dec.trees25",0.882920382427683,0.779548401706245
"dec.trees26",15.7430470725803,247.843531129479
"dec.trees27",2.35020586530233,5.52346760930149
"dec.trees28",14.1526613706936,200.297823873523
"dec.trees29",48.1902944305062,2322.30447729888
"dec.trees30",11.8997585443054,141.604253412768
"dec.trees31",5.24992229974049,27.5616841533125
"dec.trees32",11.5804606130258,134.107068009843
"dec.trees33",10.7063253789226,114.625403119361
"dec.trees34",3.63636764757387,13.2231696683219
"dec.trees35",20.2435805159513,409.802552105802
"dec.trees36",17.0369463682317,290.257541554005
"dec.trees37",30.8988841163781,954.741039637364
"dec.trees38",11.1039065680678,123.29674107238
"dec.trees39",0.798864856543759,0.638185059020681
"dec.trees40",40.7462541518841,1660.25722740993
"dec.trees41",16.9234785149281,286.404125045232
"dec.trees42",43.1511131059859,1862.01856228558
"dec.trees43",33.1292145871446,1097.54485916107
"dec.trees44",10.9411144411644,119.707985214656
"dec.trees45",4.36189342008547,19.0261142081849
"dec.trees46",10.9282552136005,119.426762013587
"dec.trees47",11.8617872785122,140.701997440674
"dec.trees48",24.8586748090962,617.953713264395
"dec.trees49",14.5618894957441,212.048625686261
"dec.trees50",5.74847322823463,33.0449444557302
"dec.trees51",4.37346065957125,19.1271581408174
"dec.trees52",3.37992251850399,11.4238762310904
"dec.trees53",7.56282991533595,57.1963963283004
"dec.trees54",0.518458747441743,0.268799472798861
"dec.trees55",1.8365918463061,3.37306960991805
"dec.trees56",2.47355504302392,6.11847455086907
"dec.trees57",1.11347536038411,1.23982737818253
"dec.trees58",2.17344913942599,4.72388116167157
"dec.trees59",0.329312841275653,0.108446947429044
"dec.trees60",0.769275970409193,0.591785518649005
"dec.trees61",29.2764228246747,857.108933409133
"dec.trees62",4.54262886991576,20.6354770497922
"dec.trees63",1.31442160320526,1.7277041509727
"dec.trees64",3.60929531457518,13.0270126678144
"dec.trees65",2.37237245286875,5.6281510551305
"dec.trees66",2.16361210368006,4.68121733519085
"dec.trees67",1.34600756387706,1.81173636201425
"dec.trees68",9.20603270762211,84.7510382138081
"dec.trees69",2.89399261348728,8.37519324691892
"dec.trees70",3.04660210905861,9.28178441092039
"dec.trees71",0.387829982555313,0.150412095368854
"dec.trees72",8.26710988632797,68.3451058726216
"dec.trees73",0.243801596356524,0.0594392183859896
"dec.trees74",0.893639142249828,0.798590916561009
"dec.trees75",0.157496042134284,0.0248050032879642
"dec.trees76",3.53939531373459,12.5273191868864
"dec.trees77",0.0500339350531726,0.0025033946569051
"dec.trees78",0.0503646499409944,0.0025365979636789
"dec.trees79",0.354605162766537,0.125744821460682
"dec.trees80",0.483676433604837,0.233942892424694
"dec.trees81",0.446644978745955,0.199491737038974
"dec.trees82",2.80475226799552,7.86663528482602
"dec.trees83",0.320250515279308,0.102560392536662
"dec.trees84",0.0559519752664202,0.0031306235362141
"dec.trees85",0.73022159029248,0.533223570929279
"dec.trees86",2.63416128765903,6.93880568940145
"dec.trees87",2.69459296372967,7.26083124018142
"dec.trees88",5.86956896743537,34.4518398634803
"dec.trees89",0.98031079066906,0.961009246302198
"dec.trees90",1.06707656031857,1.1386523855813
"dec.trees91",2.231319062601,4.9787847591266
"dec.trees92",3.23869542083962,10.4891480289675
"dec.trees93",1.48284785249229,2.19883775364098
"dec.trees94",1.38853495246538,1.92802931421804
"dec.trees95",16.806279359527,282.451025910463
"dec.trees96",0.479394559238369,0.22981914342735
"dec.trees97",2.88106225497734,8.3005197170551
"dec.trees98",0.651205352091209,0.424068410592236
"dec.trees99",1.01073944896242,1.02159423368886
"dec.trees100",6.71059068968706,45.0320274045146
"dec.trees101",11.107545642019,123.377570189534
"dec.trees102",39.2513583265122,1540.66913047626
"dec.trees103",69.7353526788686,4863.01941324618
"dec.trees104",41.2970123206887,1705.44322661511
"dec.trees105",51.5829583482673,2660.80159195908
"dec.trees106",37.7972000372168,1428.62833065338
"dec.trees107",64.6256821689805,4176.47879580609
"dec.trees108",34.0262046699423,1157.7826042408
"dec.trees109",0.604596355814243,0.365536753463863
"dec.trees110",1.75340824565488,3.07444047593052
"dec.trees111",13.7476849277807,188.998840873529
"dec.trees112",2.65721047761158,7.06076752232877
"dec.trees113",4.7296528866058,22.3696164277786
"dec.trees114",0.714707646797992,0.510807020391524
"dec.trees115",0.261746590755566,0.0685112777721619
"dec.trees116",3.85954745948747,14.8961065920362
"dec.trees117",1.99017131175426,3.96078185012967
"dec.trees118",19.1185464864187,365.518819753352
"dec.trees119",7.48646354059334,56.0471363446333
"dec.trees120",15.5877130059653,242.97679675634
"dec.trees121",19.1299900224101,365.95651825751
"dec.trees122",9.49020126748476,90.0639200973693
"dec.trees123",7.2842787324306,53.0607166517407
"dec.trees124",7.61548832664604,57.9956624532821
"dec.trees125",3.66418904761219,13.4262813766412
"dec.trees126",19.4400760495203,377.916556811131
"dec.trees127",11.6839809652478,136.515411196274
"dec.trees128",7.43408069917792,55.2655558418896
"dec.trees129",9.05521901541006,81.996991417044
"dec.trees130",6.23332787836066,38.8543764391482
"dec.trees131",10.1670703430179,103.369319359874
"dec.trees132",40.2101531801281,1616.85641876936
"dec.trees133",5.69616219990746,32.4462638076547
"dec.trees134",13.2698069599617,176.087776754649
"dec.trees135",3.31748652313299,11.005716831169
"dec.trees136",10.3347472129615,106.806999955816
"dec.trees137",1.26788829717907,1.60754073412365
"dec.trees138",4.91502229421319,24.1574441526127
"dec.trees139",45.6533605633078,2084.22933072339
"dec.trees140",28.8135329601494,830.219681645615
"dec.trees141",14.3287775014314,205.313864685525
"dec.trees142",22.3475134678312,499.411358194897
"dec.trees143",3.84789180218129,14.806271321294
"dec.trees144",8.5113496010002,72.4430720304462
"dec.trees145",10.4773586795128,109.775044899163
"dec.trees146",5.53201981297661,30.6032432111658
"dec.trees147",11.6814261544175,136.45571700111
