"","X","Y","cropland","dec.trees","evgr.trees","shrubland","grassland","bare.soil","wetland","urban","water","dominant","pure","cell.no","red","nir","blue","swir","ndvi","osavi","lswi","is.water","height","slope","aspect","tpi","optional"
"373",29.038668983596,60.5912290834744,0,10,0,3,13,51,0,23,0,"bare.soil",FALSE,44804632,0.0535,0.2355,0.0265,0.154,0.628000020980835,0.730316877365112,0.209242612123489,0,45,0.0207736864686012,0.384444177150726,0.25,TRUE
"374",25.8859424140638,62.4018103025448,5,10,22,56,1,6,0,0,0,"shrubland",FALSE,26405454,0.032,0.2635,0.017,0.1265,0.783999979496002,0.908518850803375,0.351282060146332,0,134,0.0358565002679825,0.797963261604309,0.25,TRUE
"375",28.675607445941,63.004969933685,0,16,13,56,14,0,0,1,0,"shrubland",FALSE,20279626,0.013,0.3475,0.015,0.1275,0.920000016689301,1.07609963417053,0.463157892227173,0,114,0.0583249479532242,1.50560700893402,0.75,TRUE
"376",25.1200325392759,57.6577428461017,0,0,0,88,12,0,0,0,0,"shrubland",FALSE,74607242,0.0295,0.2625,5e-04,0.153,0.796000003814697,0.925362884998322,0.263537913560867,0,72,0.0345730781555176,0.355563402175903,-2.25,TRUE
"377",20.3909107954033,60.4315455516967,0,0,0,9,20,71,0,0,0,"bare.soil",FALSE,46418795,0.0435,0.164,0.0285,0.111,0.579999983310699,0.673378944396973,0.192727267742157,1,1,0.0138315232470632,5.17346429824829,0.5,TRUE
"378",28.8967974007652,61.1944324893471,0,0,0,94,6,0,0,0,0,"shrubland",FALSE,38675849,0.011,0.2875,0.009,0.104,0.920000016689301,1.07421791553497,0.468710094690323,0,95,0.0532086566090584,5.16403436660767,0,TRUE
"379",26.5903009163411,63.4643254142614,0,4,0,96,0,0,0,0,0,"shrubland",TRUE,15610484,0.014,0.326,0.009,0.1175,0.916000008583069,1.06422019004822,0.470124006271362,0,110,0,1.57079637050629,0,TRUE
"380",21.3015976442046,55.6300138886283,0,0,0,70,30,0,0,0,0,"shrubland",FALSE,95206913,0.014,0.3325,0,0.1565,0.920000016689301,1.06601655483246,0.359918206930161,0,5,0.0131616126745939,4.19557428359985,0.625,TRUE
"381",27.4246166158799,60.6726630000957,0,0,0,83,14,3,0,0,0,"shrubland",FALSE,43976445,0.005,0.113,0.013,0.088,0.916000008583069,1.06097555160522,0.124378107488155,0,30,0.00278208474628627,3.7360258102417,0.25,TRUE
"382",27.1865242170301,56.928584461949,0,0,3,97,0,0,0,0,0,"shrubland",TRUE,82018125,0.0145,0.365,0.0145,0.1505,0.920000016689301,1.07113122940063,0.416100859642029,0,115,0.0332748629152775,6.02877807617188,-1.25,TRUE
"383",28.6398778718576,61.2470332494324,20,0,4,52,24,0,0,0,0,"shrubland",FALSE,38141350,0.0115,0.283,0.0135,0.1235,0.920000016689301,1.06911540031433,0.392373919487,0,90,0.00795069150626659,4.71238899230957,0,TRUE
"384",23.200422940397,55.6478180923838,0,96,4,0,0,0,0,0,0,"dec.trees",TRUE,95027387,0.009,0.3435,0.006,0.13,0.920000016689301,1.10051620006561,0.450897574424744,0,120,0.0338689461350441,5.16552352905273,0.625,TRUE
"385",22.4017974818492,55.6894405874475,0,74,26,0,0,0,0,0,0,"dec.trees",FALSE,94603222,0.011,0.3055,0.0035,0.124,0.920000016689301,1.07909536361694,0.422584414482117,0,178,0.0203364957123995,2.29903411865234,0.5,TRUE
"386",24.3620985279956,55.0981995991828,0,84,11,0,5,0,0,0,0,"dec.trees",FALSE,100612878,0.012,0.3125,0.0145,0.1305,0.920000016689301,1.07394170761108,0.410835206508636,0,75,0.0209883749485016,1.23803186416626,0.75,TRUE
"387",25.7539874066693,55.4464425356526,0,100,0,0,0,0,0,0,0,"dec.trees",TRUE,97076201,0.009,0.429,0,0.179,0.920000016689301,1.11212563514709,0.411184221506119,0,197,0.0203869193792343,2.36990213394165,2.375,TRUE
"388",23.6845468221521,56.0625172529746,0,94,6,0,0,0,0,0,0,"dec.trees",FALSE,90814435,0.014,0.3645,0.0145,0.1645,0.920000016689301,1.07396054267883,0.378071844577789,0,78,0.0169803537428379,0.904112219810486,0.25,TRUE
"389",23.1458273931513,57.215276622533,0,89,11,0,0,0,0,0,0,"dec.trees",FALSE,79100932,0.004,0.289,0.0025,0.103,0.920000016689301,1.12801969051361,0.474489808082581,0,5,0.0535128936171532,3.81789016723633,0,TRUE
"390",26.6359136544724,58.9722186865284,0,98,2,0,0,0,0,0,0,"dec.trees",TRUE,61252770,0.011,0.3475,0.008,0.1385,0.920000016689301,1.08857154846191,0.430041164159775,0,103,0.0644479244947433,1.57079637050629,0.625,TRUE
"391",26.7311499624731,58.9008181509507,0,92,5,0,3,0,0,0,0,"dec.trees",FALSE,61978626,0.0165,0.348,0.0035,0.1695,0.907999992370605,1.0547479391098,0.344927549362183,0,71,0.0358335301280022,3.39805436134338,3.5,TRUE
"392",29.089294336608,58.0287960937807,0,98,2,0,0,0,0,0,0,"dec.trees",TRUE,70841323,0.014,0.3625,0.02,0.144,0.920000016689301,1.07350361347198,0.431391894817352,0,106,0.045690942555666,4.01509761810303,-0.625,TRUE
"393",25.0039895461845,57.3511620895762,0,82,12,0,5,1,0,0,0,"dec.trees",FALSE,77721845,0.017,0.3295,0.0175,0.136,0.899999976158142,1.04593455791473,0.415682047605515,0,53,0.0363645926117897,4.07491588592529,0,TRUE
"394",27.6865204003759,56.5059695253828,0,100,0,0,0,0,0,0,0,"dec.trees",TRUE,86312709,0.0185,0.3685,0.0055,0.1785,0.903999984264374,1.04887878894806,0.347349166870117,0,142,0.0484851151704788,5.325608253479,2.125,TRUE
"395",24.5585035629554,57.4811276158578,0,100,0,0,0,0,0,0,0,"dec.trees",TRUE,76400916,0.01,0.371,0.006,0.145,0.920000016689301,1.09887683391571,0.437984496355057,0,48,0.0259658545255661,2.25269103050232,-0.25,TRUE
"396",21.848188575244,56.6785492313296,0,0,0,100,0,0,0,0,0,"shrubland",TRUE,84552904,0.0105,0.3185,0.0065,0.1315,0.920000016689301,1.08569347858429,0.415555566549301,0,118,0.0227692350745201,1.89118659496307,-3.75,TRUE
"397",25.201415868615,58.7747870226562,0,87,9,0,0,0,0,0,4,"dec.trees",FALSE,63257244,0.0115,0.318,0.009,0.1525,0.920000016689301,1.07876694202423,0.351753443479538,0,58,0.0229924283921719,0.112237334251404,-0.625,TRUE
"398",28.9583525761441,60.9127152556189,0,59,39,0,2,0,0,0,0,"dec.trees",FALSE,41538631,0.012,0.2995,0.0195,0.1515,0.920000016689301,1.07035112380981,0.328159660100937,0,21,0.0199818927794695,1.64059960842133,0.125,TRUE
"399",27.2996030918863,57.4722317712705,0,0,0,95,5,0,0,0,0,"shrubland",TRUE,76494399,0.01,0.362,0.0175,0.1315,0.920000016689301,1.0973984003067,0.467071920633316,0,166,0.0294235236942768,3.42539715766907,-1.75,TRUE
"400",28.79960473456,58.5466475243184,0,96,4,0,0,0,0,0,0,"dec.trees",TRUE,65579271,0.011,0.315,0.018,0.1365,0.920000016689301,1.08145236968994,0.395348846912384,0,91,0.0206557232886553,4.50527381896973,-0.25,TRUE
"401",24.3819815509566,56.6775722598758,0,84,13,0,2,0,0,0,1,"dec.trees",FALSE,84565538,0.012,0.2905,0.008,0.1425,0.920000016689301,1.06768453121185,0.341801375150681,0,30,0.0383993163704872,5.74077129364014,-2.5,TRUE
"402",28.8869496565738,56.4533606148846,0,79,21,0,0,0,0,0,0,"dec.trees",FALSE,86848159,0.013,0.3295,0.0145,0.1615,0.920000016689301,1.07169127464294,0.342158854007721,0,124,0.0246536917984486,5.93807888031006,0,TRUE
"403",27.1716220815935,63.0436879226852,0,4,0,96,0,0,0,0,0,"shrubland",TRUE,19884990,0.013,0.3295,0.01,0.1085,0.920000016689301,1.07169127464294,0.504566192626953,0,156,0.238447308540344,4.67007112503052,-0.375,TRUE
"404",29.250983044415,57.2093132830798,0,100,0,0,0,0,0,0,0,"dec.trees",TRUE,79167566,0.0115,0.37,0.0125,0.1625,0.920000016689301,1.0898369550705,0.389671355485916,0,97,0.0247317142784595,0.494704514741898,0.625,TRUE
"405",28.8551683291238,56.2897156017897,0,74,6,0,20,0,0,0,0,"dec.trees",FALSE,88511327,0.016,0.4235,0.0105,0.159,0.920000016689301,1.07534468173981,0.454077243804932,0,153,0.0575240291655064,2.98030066490173,0,TRUE
"406",28.4374994008151,62.9415478486155,0,59,3,32,2,2,0,2,0,"dec.trees",FALSE,20924506,0.021,0.3045,0.0195,0.1405,0.871999979019165,1.01007437705994,0.368539333343506,0,111,0.0307560712099075,4.33832788467407,-0.5,TRUE
"407",26.0694485554361,59.4920448003299,0,90,10,0,0,0,0,0,0,"dec.trees",FALSE,55970279,0.0095,0.234,0.0125,0.1115,0.920000016689301,1.06913542747498,0.354558616876602,0,74,0.00719198817387223,0.577930629253387,0.5,TRUE
"408",25.365101082143,56.9136449177178,0,0,0,73,27,0,0,0,0,"shrubland",FALSE,82167489,0.013,0.3855,0.009,0.1565,0.920000016689301,1.08409857749939,0.422509223222733,0,150,0.0767460837960243,5.01357173919678,-1.75,TRUE
"409",25.3601269307467,58.6508239536216,0,77,23,0,0,0,0,0,0,"dec.trees",FALSE,64517404,0.0135,0.3345,0.0125,0.1395,0.920000016689301,1.06975412368774,0.411392390727997,0,51,0.0112236626446247,3.14159274101257,1,TRUE
"410",22.2976388310028,56.2153075087698,5,80,10,0,5,0,0,0,0,"dec.trees",FALSE,89260717,0.014,0.2935,0.0215,0.154,0.907999992370605,1.05409979820251,0.311731845140457,0,90,0.0494787283241749,4.57333660125732,-2.125,TRUE
"411",23.5188613000351,55.1587346635266,0,10,0,0,24,3,0,63,0,"urban",FALSE,99997148,0.04,0.32,0.0325,0.194,0.776000022888184,0.902021765708923,0.245136186480522,0,71,0.0335842967033386,4.82691669464111,1,TRUE
"412",25.0615568174014,60.2539769188923,0,0,0,9,0,14,0,77,0,"urban",FALSE,48227823,0.112,0.2155,0.0565,0.189,0.316000014543533,0.366505891084671,0.065512977540493,0,25,0.0245351549237967,4.6128191947937,-0.25,TRUE
"413",29.9881268313047,63.3383339845327,0,9,9,3,44,13,0,22,0,"grassland",FALSE,16894069,0.001,0.055,0.0115,0.0405,0.920000016689301,1.11697578430176,0.151832461357117,0,115,0.0307226777076721,2.33249282836914,-0.25,TRUE
"414",28.210330088204,64.5049759997304,0,0,0,2,5,0,0,93,0,"urban",FALSE,5038197,0.0695,0.288,0.051,0.1955,0.611999988555908,0.708820402622223,0.191313341259956,0,145,0.021068511530757,5.39002752304077,0.25,TRUE
"415",24.2767784158111,60.3025776908686,0,10,0,0,59,3,0,28,0,"grassland",FALSE,47733112,0.0705,0.3,0.041,0.153,0.620000004768372,0.718387365341187,0.324503302574158,0,62,0.0681382417678833,2.44047451019287,-0.5,TRUE
"416",25.8026069641922,61.014885475695,0,1,1,12,36,2,0,48,0,"urban",FALSE,40497210,0.01,0.101,0.014,0.068,0.819999992847443,0.950306057929993,0.195266276597977,0,128,0.0744971036911011,3.55787229537964,-0.625,TRUE
"417",24.0635060322461,60.2480118198984,0,0,0,0,1,0,0,99,0,"urban",TRUE,48287297,0.1315,0.2315,0.0845,0.152,0.275999993085861,0.319488823413849,0.207301169633865,0,64,0.106171637773514,5.32273054122925,-1.75,TRUE
"418",24.7489972569491,60.8006105066157,0,0,0,8,0,92,0,0,0,"bare.soil",FALSE,42673428,0.1265,0.3235,0.083,0.2275,0.435999989509583,0.507731974124908,0.174228668212891,0,96,0.0221165120601654,5.29216718673706,0,TRUE
"419",28.6418879050187,56.7192292699922,0,8,0,4,14,40,0,34,0,"bare.soil",FALSE,84146472,0.082,0.273,0.052,0.2045,0.540000021457672,0.623972058296204,0.143455490469933,0,88,0.0190377850085497,6.00479412078857,0.5,TRUE
"420",25.5962190210075,55.9901000410651,0,1,0,2,32,15,0,50,0,"urban",FALSE,91552202,0.0055,0.062,0.017,0.0465,0.836000025272369,0.969813525676727,0.142857149243355,0,124,0.0164224077016115,3.86770033836365,0.875,TRUE
"421",27.2678479497086,59.3947884867164,0,3,0,1,30,14,0,52,0,"urban",FALSE,56959327,0.039,0.326,0.03,0.1715,0.787999987602234,0.911909699440002,0.310552775859833,0,69,0.00899924989789724,6.10764455795288,0.5,TRUE
"422",29.9861954091444,55.4593444142948,0,8,0,2,24,30,0,36,0,"urban",FALSE,96949427,0.0295,0.1105,0.0445,0.0765,0.579999983310699,0.670759558677673,0.181818187236786,0,186,0.0116084050387144,4.06183242797852,-0.125,TRUE
"423",26.18554185542,56.3471808768619,0,2,0,7,5,0,0,86,0,"urban",FALSE,87923996,0.067,0.2755,0.0455,0.2035,0.607999980449677,0.705995678901672,0.150313153862953,0,95,0.00662927003577352,4.82350826263428,1,TRUE
"424",22.8214316233267,63.1457877882214,0,0,2,0,7,1,0,90,0,"urban",FALSE,18842365,0.056,0.2815,0.055,0.1605,0.667999982833862,0.774868190288544,0.273755669593811,0,34,0.00936890952289104,1.14398646354675,0.25,TRUE
"425",25.4851666400126,60.2995960107308,0,0,0,0,0,0,0,100,0,"urban",TRUE,47764570,0.1685,0.2805,0.162,0.2545,0.247999995946884,0.289302587509155,0.0485981293022633,0,31,0.0244137942790985,5.81857872009277,-2.625,TRUE
"426",23.62896041038,60.8174444618273,0,0,0,0,1,0,0,99,0,"urban",TRUE,42500939,0.024,0.0655,0.0205,0.069,0.46399998664856,0.537396728992462,-0.0260223057121038,0,105,0.0163888148963451,5.16871404647827,0.625,TRUE
"427",23.643905246973,64.0555587406355,0,1,5,1,20,2,0,71,0,"urban",FALSE,9599834,0.0545,0.223,0.039,0.1365,0.607999980449677,0.70415735244751,0.240611955523491,0,9,0.00532824778929353,1.55431223447522e-15,0.375,TRUE
"428",25.633957758644,60.4017559744571,0,0,0,0,1,0,0,99,0,"urban",TRUE,46726480,0.106,0.309,0.0995,0.1985,0.488000005483627,0.567312300205231,0.21773399412632,0,8,0.023462476208806,1.19219243526459,-0.125,TRUE
"429",25.0486380950496,62.8104781776251,0,0,0,0,0,100,0,0,0,"bare.soil",TRUE,22251650,0,0.0305,0,0.032,0.920000016689301,1.15696537494659,-0.0240000002086163,0,144,0.00827232655137777,5.31638622283936,-0.5,TRUE
"430",25.1637247366613,59.5287482788588,0,2,16,0,39,6,0,37,0,"grassland",FALSE,55596406,0.0305,0.1955,0.0205,0.097,0.73199999332428,0.846602976322174,0.336752146482468,0,11,0.0363406650722027,0.315554022789001,0.25,TRUE
"431",22.7777672028598,57.3392535807429,0,0,0,100,0,0,0,0,0,"shrubland",TRUE,77840561,0.012,0.331,0.0075,0.1355,0.920000016689301,1.07858228683472,0.419078230857849,0,43,0.0222655776888132,5.04526042938232,-2.875,TRUE
"432",22.2738371699286,57.6011459033375,0,0,0,92,8,0,0,0,0,"shrubland",FALSE,75178933,0.0065,0.276,0,0.108,0.920000016689301,1.10630619525909,0.4375,0,61,0.0215330719947815,1.22124532708767e-14,-1.125,TRUE
"433",27.153778210326,62.08429541139,2,72,0,0,22,4,0,0,0,"dec.trees",FALSE,29632332,0.0215,0.397,0.02,0.1635,0.896000027656555,1.04061353206635,0.416592329740524,0,108,0.0103578837588429,2.84729814529419,0.125,TRUE
"434",25.3095446585112,59.3630512207022,0,100,0,0,0,0,0,0,0,"dec.trees",TRUE,57279913,0.016,0.452,0.0125,0.176,0.920000016689301,1.0804990530014,0.439490437507629,0,50,0.0228804536163807,2.369056224823,-0.875,TRUE
"435",25.4127145636673,58.3789593775103,0,0,0,88,12,0,0,0,0,"shrubland",FALSE,67279377,0.0135,0.3665,0.0115,0.1585,0.920000016689301,1.07735216617584,0.396190464496613,0,53,0.0163314566016197,0.758326411247253,-0.25,TRUE
"436",27.2351205225407,63.1398599110625,3,0,11,86,0,0,0,0,0,"shrubland",FALSE,18907294,0.017,0.3355,0.0145,0.1195,0.903999984264374,1.04787564277649,0.474725276231766,0,90,0.00565076852217317,6.28318548202515,-0.375,TRUE
"437",22.1131139557998,62.9324952707653,0,0,0,99,0,1,0,0,0,"shrubland",TRUE,21008851,0.013,0.3265,0.007,0.142,0.920000016689301,1.07091116905212,0.393810033798218,0,30,0.00113358662929386,1.14122188091278,0.125,TRUE
"438",22.7599394126725,62.3174379773264,0,0,0,98,2,0,0,0,0,"shrubland",TRUE,27259103,0.0125,0.1835,0.025,0.1155,0.871999979019165,1.01162791252136,0.227424755692482,0,138,0.00245446711778641,3.76079320907593,-0.25,TRUE
"439",23.8016448937225,64.2172485867517,0,0,0,89,11,0,0,0,0,"shrubland",FALSE,7956953,0.0365,0.2775,0.019,0.1665,0.76800000667572,0.890091717243195,0.25,0,18,0.00645674346014857,5.1251277923584,-0.25,TRUE
"440",23.0684831444746,62.7320950336485,0,3,3,91,3,0,0,0,0,"shrubland",FALSE,23045974,0.019,0.2675,0.0085,0.15,0.867999970912933,1.00586223602295,0.281437128782272,0,93,0.0158594455569983,0.533992826938629,-0.125,TRUE
"441",27.8660703097586,60.6468205372355,0,0,0,98,2,0,0,0,0,"shrubland",TRUE,44238970,0.018,0.322,0.052,0.328,0.907999992370605,1.05429816246033,0.406047523021698,0,20,0.00833434145897627,5.17081928253174,-0.125,TRUE
"442",27.1349654773163,63.2350895928744,0,0,0,100,0,0,0,0,0,"shrubland",TRUE,17939513,0.011,0.3205,0.0055,0.1135,0.920000016689301,1.08275532722473,0.476958513259888,0,116,0.052309975028038,1.10416173934937,0.375,TRUE
"443",23.5902549298373,62.7886919555591,0,0,0,95,5,0,0,0,0,"shrubland",TRUE,22471940,0.02,0.3035,0.004,0.136,0.875999987125397,1.016317486763,0.381114900112152,0,101,0.0128292990848422,4.41461086273193,0.125,TRUE
"444",26.810508861603,56.3789486078743,0,1,3,96,0,0,0,0,0,"shrubland",TRUE,87602066,0.01,0.4045,0.024,0.1855,0.920000016689301,1.10381591320038,0.371186435222626,0,133,0.0102996081113815,3.68052816390991,-0.5,TRUE
"445",28.8928778930441,64.9523588331692,0,1,0,99,0,0,0,0,0,"shrubland",TRUE,492805,0.019,0.3025,0.0145,0.1495,0.879999995231628,1.02263820171356,0.338495582342148,0,242,0.0421896390616894,3.868816614151,0.75,TRUE
"446",24.4622945903445,64.6507286671443,0,6,1,1,30,0,0,62,0,"urban",FALSE,3552659,0.048,0.3595,0.0075,0.175,0.763999998569489,0.886549890041351,0.345182418823242,0,10,0,1.57079637050629,0,TRUE
"447",22.6686466788292,58.2341385138382,0,100,0,0,0,0,0,0,0,"dec.trees",TRUE,68748291,0.001,0.2615,0,0.1075,0.920000016689301,1.15081119537354,0.417344182729721,0,8,0.0350541174411774,5.19974565505981,0.125,TRUE
"448",24.5496445644543,62.3531366655481,0,1,24,70,0,5,0,0,0,"shrubland",FALSE,26898027,0.017,0.2065,0.013,0.116,0.84799998998642,0.983182728290558,0.280620157718658,0,130,0.00154225993901491,2.0078182220459,-0.125,TRUE
"449",24.4672759126728,60.2290636338079,0,16,42,0,37,5,0,0,0,"evgr.trees",FALSE,48479224,0.0255,0.4175,0.0305,0.1705,0.88400000333786,1.02627062797546,0.420068025588989,0,70,0.117915116250515,6.20540142059326,4.125,TRUE
"450",24.498033772283,55.0773912902882,0,0,0,99,0,1,0,0,0,"shrubland",TRUE,100824695,0.008,0.1945,0.008,0.09,0.920000016689301,1.06792378425598,0.367311060428619,0,83,0.0379462167620659,3.5224552154541,-1.375,TRUE
"451",22.9127079775788,57.0377142844277,22,14,0,3,17,4,0,40,0,"urban",FALSE,80905017,0.082,0.2735,0.0415,0.233,0.540000021457672,0.624725818634033,0.079960510134697,0,60,0.0138193676248193,4.97971105575562,0.375,TRUE
"452",27.1795746322573,63.5743978696391,0,0,0,0,3,0,0,97,0,"urban",TRUE,14492198,0.1245,0.2865,0.115,0.2045,0.395999997854233,0.457137286663055,0.167006105184555,0,98,0.0108553450554609,0.763198971748352,0.25,TRUE
"453",27.1736354828187,62.8730084430647,0,82,0,1,11,5,0,1,0,"dec.trees",FALSE,21618752,0.015,0.397,0.008,0.185,0.920000016689301,1.07532513141632,0.36426118016243,0,114,0.010616079904139,2.31350779533386,0.125,TRUE
"454",22.8968317920109,55.7589161791652,0,18,77,0,4,1,0,0,0,"evgr.trees",FALSE,93898121,0.01,0.3185,0.021,0.1475,0.920000016689301,1.08911073207855,0.366952776908875,0,113,0.0280318204313517,4.3513011932373,1.625,TRUE
"455",23.8224165385768,61.4900643767366,0,0,0,0,0,0,0,100,0,"urban",TRUE,35666894,0.017,0.05,0.0405,0.0515,0.492000013589859,0.570661902427673,-0.0147783253341913,0,90,0.00368996802717447,4.26444005966187,0.625,TRUE
"456",25.7202036517943,62.1805792389577,0,1,1,3,8,0,0,87,0,"urban",FALSE,28653127,0.032,0.245,0.0335,0.117,0.76800000667572,0.891728043556213,0.353591173887253,0,134,0.0382916033267975,1.23899078369141,0.25,TRUE
"457",22.1547649750415,60.4444351353945,0,0,0,0,1,0,0,99,0,"urban",TRUE,46289533,0.1145,0.224,0.0875,0.1705,0.324000000953674,0.375155061483383,0.135614708065987,0,4,0.0402674525976181,3.20646047592163,0.125,TRUE
"458",25.692475746871,60.9692965220118,0,0,0,0,10,0,0,90,0,"urban",FALSE,40960779,0.0925,0.2125,0.082,0.177,0.391999989748001,0.456273764371872,0.0911424905061722,0,97,0.00778408208861947,1.47339558601379,0,TRUE
"459",26.497030691117,58.0575643222853,0,3,0,1,10,0,0,86,0,"urban",FALSE,70546390,0.0955,0.3015,0.066,0.2295,0.519999980926514,0.601793110370636,0.135593220591545,0,154,0.0173522736877203,1.22959542274475,0.75,TRUE
"460",25.1557819421235,60.499018977954,0,100,0,0,0,0,0,0,0,"dec.trees",TRUE,45738158,0.014,0.41,0.001,0.1625,0.920000016689301,1.08319187164307,0.432314395904541,0,49,0.074165016412735,1.68989562988281,0.375,TRUE
"461",23.658752458225,60.8124592835902,9,1,0,0,40,0,0,50,0,"urban",FALSE,42551369,0.0535,0.3135,0.0255,0.159,0.708000004291534,0.821619272232056,0.326984137296677,0,107,0.0217285621911287,3.14159274101257,0,TRUE
"462",29.3809605604287,61.7579595346845,0,0,0,0,0,0,0,100,0,"urban",TRUE,32950897,0.11,0.2115,0.097,0.1555,0.316000014543533,0.366129726171494,0.152588561177254,0,80,0.0365579277276993,6.07627582550049,0.25,TRUE
"463",26.9633060843125,63.7787691725417,0,0,0,0,0,100,0,0,0,"bare.soil",TRUE,12415500,0.1155,0.234,0.0635,0.2005,0.340000003576279,0.393214702606201,0.0771001130342484,0,140,0.0641311630606651,4.26565551757812,2.5,TRUE
"464",28.3720225988791,57.7947053361057,0,0,0,0,0,0,0,100,0,"urban",TRUE,73219480,0.099,0.2135,0.0625,0.177,0.368000000715256,0.424915224313736,0.0934699103236198,0,47,0.00657381536439061,2.39143848419189,0.375,TRUE
"465",29.4216296252921,59.9662963673819,0,0,1,0,12,69,1,8,9,"bare.soil",FALSE,51155418,0.045,0.1245,0.0305,0.1305,0.467999994754791,0.543814122676849,-0.0235294122248888,0,3,0.0499314740300179,0.584437549114227,-0.625,TRUE
"466",29.0793633641236,60.5991793777965,0,0,0,0,0,100,0,0,0,"bare.soil",TRUE,44724033,0.0185,0.04,0.0265,0.0545,0.368000000715256,0.425742566585541,-0.153439149260521,0,35,0.0198354255408049,1.81305515766144,0.375,TRUE
"467",25.7440159070485,60.7083594388311,0,96,4,0,0,0,0,0,0,"dec.trees",TRUE,43611871,0.011,0.287,0.011,0.122,0.920000016689301,1.07407402992249,0.403422981500626,0,70,0,1.57079637050629,0,TRUE
"468",21.4553738880324,61.7529993994622,0,0,100,0,0,0,0,0,0,"evgr.trees",TRUE,32993308,0.0235,0.153,0.019,0.0655,0.73199999332428,0.850719213485718,0.400457680225372,0,1,8.36616891319863e-06,5.67272853851318,0.25,TRUE
"469",22.4554292194488,61.9633069409642,0,0,0,6,34,60,0,0,0,"bare.soil",FALSE,30857356,0.129,0.27,0.1165,0.2435,0.351999998092651,0.409842640161514,0.0516066215932369,0,139,0.0370914451777935,4.77988719940186,0.75,TRUE
"470",24.3908874331021,64.5505954075438,0,0,100,0,0,0,0,0,0,"evgr.trees",TRUE,4570667,0.0215,0.1995,0.015,0.104,0.804000020027161,0.933960556983948,0.314662277698517,0,4,0.00644114101305604,4.92541217803955,-0.5,TRUE
"471",23.8799690331255,56.993064751937,0,0,3,13,0,62,0,0,22,"bare.soil",FALSE,81359592,0.1405,0.244,0.0705,0.1525,0.26800000667572,0.312184721231461,0.230769231915474,0,2,0.0484907515347004,5.79091501235962,-1.75,TRUE
"472",24.8502192240607,62.9226163671437,4,0,93,0,3,0,0,0,0,"evgr.trees",FALSE,21112410,0,0.0665,0.0145,0.0545,0.920000016689301,1.15860617160797,0.0991735532879829,0,171,0.00341847538948059,3.14159274101257,0,TRUE
"473",23.8174829695009,61.2490124999506,0,70,4,1,9,6,5,0,5,"dec.trees",FALSE,38116329,0.0185,0.2945,0.0035,0.1105,0.879999995231628,1.02261400222778,0.454320996999741,0,81,0.0382900163531303,3.74446082115173,0.375,TRUE
"474",21.6994299983929,61.5129263749421,0,5,30,65,0,0,0,0,0,"shrubland",FALSE,35432914,0.008,0.283,0.0065,0.1315,0.920000016689301,1.09591865539551,0.365500599145889,0,4,0.0103920875117183,0,0.375,TRUE
"475",28.4077593438945,59.4087084101853,0,0,0,0,0,100,0,0,0,"bare.soil",TRUE,56819356,0.239,0.43,0.182,0.331,0.284000009298325,0.331141263246536,0.130091980099678,0,22,0,1.57079637050629,0,TRUE
"476",26.2460148974394,55.9980396643636,0,14,0,78,0,0,8,0,0,"shrubland",FALSE,91472217,0.0125,0.4075,0.012,0.167,0.920000016689301,1.09074461460114,0.418624877929688,0,157,0.0356178618967533,1.12119519710541,3.75,TRUE
"477",21.5992749531685,55.5753792711279,0,6,94,0,0,0,0,0,0,"evgr.trees",FALSE,95761613,0.0045,0.212,0.002,0.155,0.920000016689301,1.11136758327484,0.155313357710838,0,52,0.047837357968092,0.134344652295113,2.625,TRUE
"478",21.7857109869635,63.1458376055017,0,1,0,90,9,0,0,0,0,"shrubland",FALSE,18841321,0.0155,0.3245,0.0095,0.138,0.907999992370605,1.05398726463318,0.403243243694305,0,19,0.0139331836253405,3.7741105556488,0.25,TRUE
"479",27.7678479359225,62.0038892604551,0,0,0,91,8,1,0,0,0,"shrubland",FALSE,30449431,0.009,0.259,0.0185,0.1165,0.920000016689301,1.0817666053772,0.37949401140213,0,120,0.000266728835413232,4.27092170715332,-0.125,TRUE
"480",25.2907205168974,57.2807643730656,0,0,0,71,26,1,0,2,0,"shrubland",FALSE,78437814,0.017,0.4055,0.012,0.164,0.920000016689301,1.06644892692566,0.424056202173233,0,131,0.056457657366991,6.20981025695801,-2.625,TRUE
