"","AE","SE"
"dec.trees56",15.1680092057695,230.068503266308
"dec.trees57",1.77977404445171,3.16759564930399
"dec.trees58",6.08288937173618,37.001543108781
"dec.trees59",2.62021529205757,6.86552817673231
"dec.trees60",3.70476974591206,13.7253188702253
"dec.trees61",0,0
"dec.trees62",7.26998776359737,52.8527220828555
"dec.trees63",4.25949113508724,18.1432647298868
"dec.trees64",6.8375961294197,46.7527208290553
"dec.trees65",9.7619903692561,95.2964559694489
"dec.trees66",6.08526516535635,37.0304521326995
"dec.trees67",5.63528530937638,31.7564405180732
"dec.trees68",8.68836383214378,75.4876660797041
"dec.trees69",3.77245535478172,14.2314194038213
"dec.trees70",5.647451211249,31.8937051834378
"dec.trees71",0.564188407608393,0.318308559279694
"dec.trees72",4.88245286572529,23.8383459860291
"dec.trees73",3.13866256312378,9.85120268515471
"dec.trees74",15.238895287602,232.223929586499
"dec.trees75",0,0
"dec.trees76",3.94397885725909,15.5549692265067
"dec.trees77",4.97358524519615,24.7365501912328
"dec.trees78",7.17018317352195,51.4115267418573
"dec.trees79",2.93501153721509,8.61429272358567
"dec.trees80",8.23448071471336,67.8066726409863
"dec.trees81",4.78803570377198,22.9252859005952
"dec.trees82",9.21458210407067,84.9085233526594
"dec.trees83",9.16423727743208,83.9832448770757
"dec.trees84",4.5070369248121,20.3133818416198
"dec.trees85",5.67656797598042,32.2234239859265
"dec.trees86",6.143507118816,37.7426797189428
"dec.trees87",6.49692553119326,42.2100413578708
"dec.trees88",8.93175434774915,79.7762357285358
"dec.trees89",4.7231233327209,22.3078940160926
"dec.trees90",6.87046512949301,47.2032910955794
"dec.trees91",3.68313020818573,13.5654481304503
"dec.trees92",0.725668222166691,0.526594368662566
"dec.trees93",3.80065170378314,14.4449533734697
"dec.trees94",30.3239098941117,919.539511266206
"dec.trees95",61.3905247453318,3768.7965285072
"dec.trees96",43.5668874803677,1898.07368472702
"dec.trees97",63.3539314039465,4013.72062433596
"dec.trees98",61.5380243675806,3786.92844306495
"dec.trees99",65.4232505120439,4280.20170756165
"dec.trees100",61.7197412218752,3809.32645649524
"dec.trees101",56.7080177329242,3215.79927519764
"dec.trees102",38.4680036812065,1479.78730721732
"dec.trees103",3.482129380645,12.1252250235511
"dec.trees104",8.5929964342726,73.8395877194217
"dec.trees105",4.40789999680551,19.429582381838
"dec.trees106",3.06868056294057,9.41680039736924
"dec.trees107",7.96525444483764,63.4452783710058
"dec.trees108",8.55266763867642,73.1481237376629
"dec.trees109",9.58498456909239,91.8719291897392
"dec.trees110",15.3551484439952,235.78058373713
"dec.trees111",5.33794775261276,28.4936862096236
"dec.trees112",1.13407863291591,1.28613434563643
"dec.trees113",3.74059258864315,13.9920329142121
"dec.trees114",7.38531228412554,54.5428375340556
"dec.trees115",0.780234119547643,0.608765281306286
"dec.trees116",3.48735414388899,12.1616389248997
"dec.trees117",2.02622032903782,4.10556882180614
"dec.trees118",0.368608399524532,0.135872152200037
"dec.trees119",41.7394150049821,1742.17876495812
"dec.trees120",7.01521252085782,49.2132067128003
"dec.trees121",23.8518911136803,568.912709698861
"dec.trees122",7.34262429208221,53.9141314946758
"dec.trees123",8.69314198355571,75.5707175462589
"dec.trees124",1.37472858100688,1.88987867143718
"dec.trees125",0,0
"dec.trees126",3.8698121555095,14.9754461189291
"dec.trees127",8.11578762183887,65.8660087227931
"dec.trees128",1.22922649359512,1.51099777255615
"dec.trees129",46.9734678645742,2206.50668322418
"dec.trees130",4.36704470086433,19.0710794193472
"dec.trees131",23.0786144588628,532.622445340833
"dec.trees132",42.6637727170668,1820.19750245353
"dec.trees133",16.9560535731182,287.507752774455
"dec.trees134",9.96362749356755,99.2738728305751
"dec.trees135",0.316499239283235,0.100171768466867
"dec.trees136",40.647983890715,1652.25859437982
"dec.trees137",13.1055408292706,171.755200427678
"dec.trees138",59.3895688986832,3527.12089397143
"dec.trees139",18.6687492786652,348.522199629663
"dec.trees140",4.77205205553798,22.7724808207642
"dec.trees141",12.8470418375695,165.046483976261
"dec.trees142",4.43031090280086,19.6276546954762
"dec.trees143",10.4911973116845,110.065221032697
"dec.trees144",11.4531555637647,131.174772367795
"dec.trees145",24.126944582066,582.109454866082
"dec.trees146",23.1874228415383,537.656578032291
"dec.trees147",8.24305144842627,67.9478971814024
"dec.trees148",10.8226647250601,117.130071751061
"dec.trees149",10.0261881992208,100.524449806194
"dec.trees150",11.3329826378619,128.436495470079
"dec.trees151",6.95280625454528,48.3415148132439
"dec.trees152",9.775104095461,95.5526600770985
"dec.trees153",5.7318132050064,32.8536826170858
"dec.trees154",60.8055741154676,3697.31784351162
"dec.trees155",0.346791570440817,0.120264393328808
"dec.trees156",6.31651493992112,39.8983609862467
"dec.trees157",10.2411281096474,104.880704958211
"dec.trees158",5.43297983697996,29.5172699090307
"dec.trees159",1.28542899529792,1.65232770195262
"dec.trees160",4.64173449277427,21.5456991014104
"dec.trees161",8.3504578851293,69.7301468913182
"dec.trees162",10.843373909635,117.578757744154
"dec.trees163",2.74188505521265,7.51793365599847
"dec.trees164",13.6692316234065,186.847893174335
"dec.trees165",17.6459621800557,311.379981259957
"dec.trees166",3.59081966697194,12.8939858807125
"dec.trees167",5.3036217130704,28.1284032753518
"dec.trees168",0.615375496349514,0.378687001507411
"dec.trees169",0.616641860913955,0.380247184631426
"dec.trees170",4.85952330405501,23.6149667426537
"dec.trees171",6.33916595762755,40.1850250383441
"dec.trees172",4.28681506506149,18.3767834020381
"dec.trees173",8.56911431408728,73.4297201278955
"dec.trees174",3.77476472847153,14.2488487553128
"dec.trees175",0.654829017927648,0.428801042720088
"dec.trees176",16.1383024089251,260.444804641918
"dec.trees177",37.5796084314997,1412.22696986484
"dec.trees178",25.1368753228882,631.862500998424
