"","AE","SE"
"cropland157",75.0430046561499,5631.45254782294
"cropland158",1.78512645001296,3.18667644253587
"cropland159",7.80658605626139,60.9427858538147
"cropland160",2.39494721710234,5.73577217270626
"cropland161",18.4261772585847,339.524008364784
"cropland162",57.007840632339,3249.89389356216
"cropland163",8.84621552326538,78.2555290840614
"cropland164",22.1153881651698,489.090393696133
"cropland165",12.4762713299127,155.657346297601
"cropland166",9.00286735183252,81.0516205546918
"cropland167",14.4099582720905,207.64689740339
"cropland168",8.55448717386832,73.1792508078776
"cropland169",4.47241922798212,20.0025337508242
"cropland170",6.155622156272,37.8916841307867
"cropland171",8.27785806531258,68.5229341494605
"cropland172",12.8675056137326,165.572700719441
"cropland173",5.7198854149277,32.7170891599026
"cropland174",0,0
"cropland175",2.12300452982004,4.50714823363639
"cropland176",10.690634114316,114.289657766177
"cropland177",13.6480251407507,186.268590242562
"cropland178",54.2942810415278,2947.8689538164
"cropland179",1.9967564231311,3.98703621331529
"cropland180",2.10521008486876,4.43190950143313
"cropland181",11.1487634092263,124.294925554904
"cropland182",0,0
"cropland183",12.1682323924392,148.065879556407
"cropland184",10.2503875894347,105.070445733637
"cropland185",14.9372285770999,223.120797564528
"cropland186",47.6198761850671,2267.65260788112
"cropland187",11.2078848790462,125.616683461953
"cropland188",9.28246725580126,86.1641983550225
"cropland189",32.0690845615577,1028.42618461634
"cropland190",2.95617518953432,8.7389717512183
"cropland191",0,0
"cropland192",3.96759811591962,15.7418348094489
"cropland193",3.5054015240432,12.2878398447644
"cropland194",0.801489799300759,0.642385898383172
"cropland195",7.77166498845233,60.3987766927357
"cropland196",4.25670044166859,18.1194986501015
"cropland197",4.41241882131458,19.4694398546911
"cropland198",4.41685677300874,19.5086237532732
"cropland199",1.03856887413661,1.07862530632539
"cropland200",3.56105087240214,12.681083315836
"cropland201",12.7123316745874,161.603376604717
"cropland202",5.26362335847312,27.7057308598639
"cropland203",10.1735793375683,103.501716537798
"cropland204",0.405997162054403,0.164833695596229
"cropland205",30.9575022194511,958.366943667317
"cropland206",3.45355193594192,11.9270209742482
"cropland207",1.95600616369145,3.82596011239896
"cropland208",1.12677611560524,1.26962441469844
"cropland209",11.9436886148104,142.651697727552
"cropland210",3.39610993702106,11.5335627043332
"cropland211",1.94287698234467,3.77477096852475
"cropland212",5.74755465648439,33.0343845292754
"cropland213",0.700334846133724,0.490468896709147
"cropland214",2.20789808949254,4.87481397358482
"cropland215",0,0
"cropland216",10.0168550699866,100.337385493116
"cropland217",3.65612301594061,13.3672355076907
"cropland218",19.6495414799118,386.104480370773
"cropland219",3.32121485198476,11.0304680930442
"cropland220",2.7932213189174,7.80208533645465
"cropland221",2.56970284405126,6.60337270672511
"cropland222",17.4326591367418,303.897604577826
"cropland223",12.2203830030139,149.33776074035
"cropland224",3.90289618174988,15.2325986055178
"cropland225",4.86303766385379,23.6491353200605
"cropland226",0,0
"cropland227",0,0
"cropland228",11.4308367888287,130.66402969284
"cropland229",3.00137345683706,9.00824262740606
"cropland230",4.7858067618361,22.9039463616362
"cropland231",20.2852736540511,411.492327219738
"cropland232",4.18482575137357,17.5127665693594
"cropland233",1.23235971178936,1.51871045924156
"cropland234",22,484
"cropland235",0,0
"cropland236",2.71734452527217,7.38396126902663
"cropland237",0,0
"cropland238",3.49486205152724,12.2140607592052
"cropland239",25.080023132401,629.00756032177
"cropland240",5.10027435878797,26.0127985349101
"cropland241",42.7098177755276,1824.12853441877
"cropland242",63.1453786874228,3987.33884957803
"cropland243",31.515746501062,993.242277519205
"cropland244",46.2915313863098,2142.90587808971
"cropland245",85.8982601285636,7378.51109311438
"cropland246",59.6222110489437,3554.80805036478
"cropland247",70.2366121620115,4933.18168799683
"cropland248",12.0873892731825,146.104979441447
"cropland249",4.32932999643795,18.7430982180574
"cropland250",10.9331663773025,119.534127033779
"cropland251",10.9451629127981,119.79659118769
"cropland252",36.0442477548295,1299.18779621153
"cropland253",0,0
"cropland254",7.99733940409272,63.9574375442542
"cropland255",0,0
"cropland256",4.50137478014184,20.262374911297
"cropland257",47.7572765616826,2280.75746458903
"cropland258",5.35281187828239,28.652595004281
"cropland259",0,0
"cropland260",0,0
"cropland261",3.84898893970908,14.8147158580028
"cropland262",99,9801
"cropland263",38.0728549768503,1449.54228608827
"cropland264",0,0
"cropland265",3.6309461063954,13.1837696275479
"cropland266",45.3588445779302,2057.42478144483
"cropland267",6.00627894436821,36.0753867575608
"cropland268",3.45520288402687,11.9384269697876
"cropland269",8.57465574161866,73.5247210872738
"cropland270",7.83971730491028,61.4611674209097
"cropland271",34.7256467935527,1205.87054523057
"cropland272",3.56115183928965,12.681802422476
"cropland273",9.56051707756928,91.4034867904939
"cropland274",0,0
"cropland275",9.6640460096669,93.3937852769588
"cropland276",5.99438775161856,35.9326845167546
"cropland277",27.0448878599572,731.425959357661
"cropland278",57.6218928721604,3320.28253817073
"cropland279",28.7790714793238,828.234955212031
"cropland280",33.6057144646584,1129.34404468015
"cropland281",56.3887452201948,3179.69058750805
"cropland282",39.1022785062432,1528.98818437981
"cropland283",9.02777865981308,81.5007875305764
"cropland284",1.51116982643827,2.28363424433748
"cropland285",6.13581498802015,37.6482255672127
"cropland286",40.2216573884167,1617.78172307118
"cropland287",4.00317263101195,16.0253911136831
"cropland288",30.1718060038502,910.337877533971
"cropland289",20.2287228966978,409.201230031385
"cropland290",4.67704569557467,21.8747564384936
"cropland291",11.1130425472777,123.499714657605
"cropland292",27.0610255007913,732.299101154474
"cropland293",3.48163693187129,12.1217957253701
"cropland294",7.36693427003054,54.2717205389504
"cropland295",2.08724268300081,4.35658201774042
"cropland296",23.8807549247098,570.290455774051
"cropland297",6.94023710755348,48.1668911090624
"cropland298",1.90574443158691,3.63186183852452
"cropland299",0.662561965124768,0.438988357629994
"cropland300",9.42159711679398,88.7664922311807
"cropland301",2.04095170338008,4.16548385553004
"cropland302",7.83649569065225,61.4106647096113
"cropland303",4.15527867608362,17.2663408759152
"cropland304",0,0
"cropland305",0,0
"cropland306",0,0
"cropland307",0,0
"cropland308",27.9499320349391,781.198700757717
"cropland309",0.89781489810471,0.80607159125877
"cropland310",21.4313171513329,459.301354841014
"cropland311",3.45290763568747,11.9225711405888
"cropland312",43.6882919025554,1908.66684936289
"cropland313",0.932928955534083,0.870356436073914
"cropland314",7.46658823582565,55.7499398833699
"cropland315",2.64812526917892,7.01256744126395
"cropland316",6.58829421125179,43.4056206140138
"cropland317",7.31888713756955,53.5661089324811
"cropland318",72.4433320806812,5248.03636295186
"cropland319",1.2548645930911,1.57468514699369
"cropland320",0,0
"cropland321",0,0
"cropland322",0,0
"cropland323",4.05966802152134,16.480904444963
"cropland324",1.06297578516355,1.12991751984407
"cropland325",7.33702016479904,53.8318648986677
"cropland326",0.306001875653434,0.0936371479034194
"cropland327",6.43586461189183,41.4203533026015
"cropland328",0,0
"cropland329",0.122551397541209,0.0150188450393034
"cropland330",0,0
"cropland331",3.51084188490365,12.3260107407938
"cropland332",13.4264105953404,180.268501474669
"cropland333",4.33200508148513,18.766268026013
"cropland334",6.78399151629255,46.0225408931293
"cropland335",5.37971677971376,28.9413526299338
"cropland336",4.15830277443144,17.2914819638442
"cropland337",23.0195874669152,529.901407146961
"cropland338",17.7660776855576,315.633516329267
"cropland339",9.05827029324585,82.0522607055002
"cropland340",3.72191727902272,13.8526682318879
"cropland341",3.12242226757542,9.74952081705085
"cropland342",0,0
"cropland343",1.42501246579459,2.03066052766999
"cropland344",18.4272436234164,339.563307556741
"cropland345",0,0
"cropland346",0,0
"cropland347",1.25820642472133,1.58308340721003
"cropland348",0,0
"cropland349",22.0700218721067,487.085865435268
"cropland350",34.9099516734984,1218.70472584599
"cropland351",27.4873011868315,755.55172653559
"cropland352",1.79606823371096,3.22586110014561
"cropland353",0,0
"cropland354",2.87006661383039,8.23728236782387
"cropland355",11.4742780202547,131.6590560861
"cropland356",6.05946038108824,36.717060109978
"cropland357",0.833454994938487,0.694647228587914
"cropland358",0.505440216276175,0.255469812229306
"cropland359",3.31680811268857,11.0012160563967
"cropland360",12.763647502174,162.910697559752
"cropland361",87.2556723478276,7613.55235687145
"cropland362",55.0039343370448,3025.43279255393
"cropland363",77.109359574564,5945.85333399941
"cropland364",64.0220668176259,4098.82503960055
"cropland365",64.6834198878145,4183.94480838331
"cropland366",45.5668700430203,2076.3396455175
"cropland367",30.2150270222211,912.947857953552
"cropland368",43.8450968562343,1922.39251833256
"cropland369",4.60183906316501,21.1769227632714
"cropland370",0.56102337016578,0.31474722187217
"cropland371",2.30063512772827,5.29292199093727
"cropland372",74.3111752801137,5522.15077151179
"cropland373",3.54622247310514,12.5756938287559
"cropland374",10.9925560051945,120.836287527338
"cropland375",19.3948037158582,376.158411176669
"cropland376",7.44411796922941,55.4148923398042
"cropland377",12.9742672195425,168.331609884095
"cropland378",55.8119633825149,3114.97525661118
"cropland379",9.56635785522644,91.5152026142526
"cropland380",2.72315128276679,7.41555290883444
"cropland381",9.49254648823164,90.1084388312388
"cropland382",9.96030357848586,99.2076473755983
"cropland383",5.04294649655609,25.4313093671274
"cropland384",2.1137186913539,4.46780670617884
"cropland385",15.0940079684209,227.829076550754
"cropland386",5.50641300772655,30.3205842116602
"cropland387",50.3685000371628,2536.98579599366
"cropland388",2.74981161769111,7.56146393278898
"cropland389",80.2980695748363,6447.77997744526
"cropland390",11.4832780767433,131.865675387814
"cropland391",9.11007775345198,82.9935166739407
"cropland392",8.49836618701176,72.2222278485448
"cropland393",7.97488767623324,63.5988334485368
"cropland394",3.69546208366309,13.6564400117916
"cropland395",8.31738819200725,69.1789463365417
"cropland396",8.34719971403684,69.6757430660167
"cropland397",21.5842331424634,465.879120348215
"cropland398",6.50142733610765,42.2685574066878
"cropland399",4.80344565177044,23.0730901295123
"cropland400",8.95167556864438,80.1324954862647
"cropland401",6.5738218423608,43.2151336151
"cropland402",5.06842844760222,25.6889669284635
"cropland403",9.27508581359913,86.0272168496279
"cropland404",8.92960636811312,79.7378698894465
"cropland405",11.4986342224658,132.218588982061
"cropland406",8.1959960759114,67.1743516763551
"cropland407",7.19095207738156,51.7097917791981
"cropland408",12.1495440838285,147.611421444892
"cropland409",14.2089527855519,201.894339262042
"cropland410",87.8803436100566,7722.95479302162
"cropland411",4.38867592872048,19.2604764073305
"cropland412",10.161093235826,103.247815747149
"cropland413",8.91382750577063,79.4563208026331
"cropland414",28.6930470677018,823.290950029348
"cropland415",9.26764734178767,85.889287251744
"cropland416",8.35663030889154,69.8332701194846
"cropland417",39.3462874912963,1548.13033934774
"cropland418",10.4456511123385,109.111627160699
"cropland419",0.650064816223921,0.42258426529224
"cropland420",10.8460431443587,117.636651889291
"cropland421",0.0880644166617727,0.00775534148197831
"cropland422",5.7728777342678,33.326117334805
"cropland423",5.33260238210262,28.4366481656065
"cropland424",0.94377773139387,0.890716406274961
"cropland425",2.82328515799232,7.9709390833397
"cropland426",8.69898554501649,75.6723495124058
"cropland427",1.84315925102447,3.39723602463709
"cropland428",4.63186216472565,21.454147113017
"cropland429",0,0
"cropland430",0,0
"cropland431",0,0
"cropland432",1.00727372158744,1.01460035020061
"cropland433",0,0
"cropland434",0,0
"cropland435",0.950283174278172,0.903038111316199
"cropland436",3.11448972688464,9.70004625886999
"cropland437",5.09246859614546,25.9332364027277
"cropland438",1.87487694744312,3.51516356805363
"cropland439",11.1430273647397,124.167058851338
"cropland440",9.29485048915363,86.3942456157195
"cropland441",10.2151552474786,104.349396730089
"cropland442",0.972355529267527,0.945475275297133
"cropland443",8.1832094540025,66.9649169680759
"cropland444",10.6745419437725,113.945845709359
"cropland445",0,0
"cropland446",10.7400793505672,115.34930445648
"cropland447",0,0
"cropland448",6.54761124029745,42.8712129540695
"cropland449",2.5157937552835,6.32921821912345
"cropland450",1.64416066276048,2.70326428496899
"cropland451",6.1419303429559,37.7233083377224
"cropland452",0.985892400413366,0.971983825192829
"cropland453",8.48985495082201,72.0776370859971
"cropland454",34.2219737707306,1171.14348876457
"cropland455",3.68361556250921,13.56902361236
"cropland456",4.21531742133211,17.768900962586
"cropland457",9.3432067497277,87.2955123681572
"cropland458",4.91883515609787,24.1949392928644
"cropland459",0,0
"cropland460",7.09837456265988,50.3869214318168
"cropland461",6.05198745168183,36.6265521153144
"cropland462",5.21409748505814,27.1868125836897
"cropland463",7.10039693564756,50.4156366437533
"cropland464",5.29462800902901,28.0330857539945
"cropland465",0,0
"cropland466",5.13279735855088,26.3456087239469
"cropland467",15.0111074636632,225.333347285645
"cropland468",6.26410897236972,39.2390612177228
"cropland469",7.33048450344802,53.7360030552916
"cropland470",15.8179324929432,250.206988351307
"cropland471",4.16685891128184,17.3627131865289
"cropland472",6.73905549225904,45.4148689277467
"cropland473",0.764426981188763,0.584348609569366
"cropland474",5.38430812213544,28.9907739540936
"cropland475",3.3772661082211,11.4059263657389
"cropland476",7.24178698421979,52.4434787248151
"cropland477",8.34171374574078,69.5841882158806
"cropland478",4.28639842834758,18.3732114865406
"cropland479",0.259822154945476,0.0675075522005111
"cropland480",0.294274879086476,0.0865977044613599
"dec.trees1",6.71189754715662,45.0495686835271
"dec.trees2",1.0467657924707,1.09571862428682
"dec.trees3",9.51545159762455,90.5438191067356
"dec.trees4",25.8298152544453,667.179356078774
"dec.trees5",56.4262353278573,3183.92003327473
"dec.trees6",5.82586916551,33.9407515336401
"dec.trees7",12.452482484456,155.064320025684
"dec.trees8",12.6391365529471,159.747772804045
"dec.trees9",9.59066273757692,91.9808117459465
"dec.trees10",3.85073319720978,14.8281461560935
"dec.trees11",17.3263691769266,300.203068855151
"dec.trees12",17.5377511450172,307.572715224553
"dec.trees13",14.4895250469089,209.946336085
"dec.trees14",11.0346794398694,121.764150340676
"dec.trees15",28.1644979370965,793.238944048714
"dec.trees16",5.97251741956279,35.6709643269809
"dec.trees17",0,0
"dec.trees18",41.978473139421,1762.19220711709
"dec.trees19",15.1776394402964,230.360738979641
"dec.trees20",3.0468657854336,9.28339111444592
"dec.trees21",21.2697977017692,452.404294274185
"dec.trees22",24.6831987918289,609.260302596943
"dec.trees23",13.6037654584248,185.062434647832
"dec.trees24",29.1997103497506,852.62308450933
"dec.trees25",13.2194417412006,174.753639948997
"dec.trees26",10.3037360738901,106.166977080383
"dec.trees27",0,0
"dec.trees28",6.334343504112,40.1239076280858
"dec.trees29",64.4521864429685,4154.08433727917
"dec.trees30",3.73894338663786,13.979697648483
"dec.trees31",9,81
"dec.trees32",25.1679096453001,633.423675913988
"dec.trees33",27.7528280480591,770.219464665135
"dec.trees34",1.05483996352292,1.11268734864503
"dec.trees35",0,0
"dec.trees36",1.96858727989785,3.87533587857562
"dec.trees37",30.521205217407,931.543967923069
"dec.trees38",16.4133908258843,269.399398403223
"dec.trees39",13.0679611933661,170.771609751322
"dec.trees40",16.4683182801068,271.205506974901
"dec.trees41",3.15913476892119,9.98013248820676
"dec.trees42",5.85733364354242,34.3083574117739
"dec.trees43",0.262039123291391,0.068664502135321
"dec.trees44",14.6897450780951,215.78861045942
"dec.trees45",0.646641096444725,0.418144707611236
"dec.trees46",2.12585277501482,4.51925002103823
"dec.trees47",8.27249658685536,68.4341997795335
"dec.trees48",3.48975571539712,12.1783949531468
"dec.trees49",0.279024483644373,0.0778546624730092
"dec.trees50",5.3878863615443,29.0293194449151
"dec.trees51",11.2620153536171,126.832989825107
"dec.trees52",3.54766195687197,12.5859053602366
"dec.trees53",4.37694078574345,19.1576106419045
"dec.trees54",8.86547952423279,78.5967271945908
"dec.trees55",6.30692586433699,39.7773138582429
"dec.trees56",8.90603041340948,79.3173777245747
"dec.trees57",0.307283646610479,0.0944232394742337
"dec.trees58",0.701403263459231,0.49196653799126
"dec.trees59",5.69533648126076,32.4368576347797
"dec.trees60",5.71882807870388,32.7049945937719
"dec.trees61",8.05886625100258,64.9453252515484
"dec.trees62",8.80780181442751,77.5773728022326
"dec.trees63",1.23883215914223,1.53470511852499
"dec.trees64",5.98354399249496,35.8027987101225
"dec.trees65",10.7097402917784,114.698537117343
"dec.trees66",6.9656997037937,48.5209723634317
"dec.trees67",4.32875247424043,18.7380979832426
"dec.trees68",8.83830162475978,78.1155756102314
"dec.trees69",0,0
"dec.trees70",0,0
"dec.trees71",1.86332616838169,3.47198440977599
"dec.trees72",0,0
"dec.trees73",0,0
"dec.trees74",0.855925029541555,0.732607656195711
"dec.trees75",8.90158100704412,79.2381444249686
"dec.trees76",0,0
"dec.trees77",3.93115159700907,15.453952878667
"dec.trees78",8.52466393061893,72.6698951299954
"dec.trees79",1.43339429930568,2.05461921728203
"dec.trees80",2.12166761443244,4.50147346613142
"dec.trees81",1.77763433657745,3.15998383457915
"dec.trees82",4.45307062845679,19.8298380220245
"dec.trees83",0.679006083728584,0.461049261740429
"dec.trees84",1,1
"dec.trees85",0.375336537230376,0.140877516180089
"dec.trees86",0.540561595069271,0.292206838063835
"dec.trees87",1.47525314486957,2.17637184144756
"dec.trees88",5.95820661665243,35.5002260867208
"dec.trees89",4.67098357619206,21.8180875690559
"dec.trees90",2.96205879727923,8.77379231853931
"dec.trees91",0,0
"dec.trees92",0.601339691802482,0.361609424937104
"dec.trees93",0,0
"dec.trees94",34.4275526600402,1185.25638215984
"dec.trees95",60.702451351871,3684.78760012626
"dec.trees96",46.1064947046286,2125.80885394794
"dec.trees97",61.2432215624819,3750.73218735125
"dec.trees98",67.4365696255433,4547.69092286075
"dec.trees99",58.8041359036338,3457.92639937304
"dec.trees100",58.8291180916095,3460.86513543654
"dec.trees101",54.7281174897393,2995.16684397071
"dec.trees102",41.6509577918442,1734.80228497798
"dec.trees103",6.36318901623868,40.4901744563806
"dec.trees104",1.69058376678596,2.85807347252021
"dec.trees105",2.32897756399435,5.42413649358904
"dec.trees106",0.559527799587002,0.313071358510673
"dec.trees107",2.49580076927394,6.22902147990838
"dec.trees108",5.98283744150158,35.7943438514332
"dec.trees109",0.527171227553831,0.277909503160613
"dec.trees110",11.3198246006211,128.138428988828
"dec.trees111",0.730658956016063,0.533862510006483
"dec.trees112",2.88097383937053,8.30001026313735
"dec.trees113",5.41468657358582,29.3188306901706
"dec.trees114",6.64722514004217,44.1856020624087
"dec.trees115",1.07482395967254,1.15524654428615
"dec.trees116",1.43502415989792,2.05929433949072
"dec.trees117",0,0
"dec.trees118",0,0
"dec.trees119",45.3182197449908,2053.74104085527
"dec.trees120",7.3250418270648,53.6562377682489
"dec.trees121",11.2335335151472,126.192275235936
"dec.trees122",16.8287789789326,283.207801921764
"dec.trees123",12.2284439708106,149.534841947253
"dec.trees124",6.04768902319768,36.5745425213057
"dec.trees125",13.0983793633564,171.567541946401
"dec.trees126",0,0
"dec.trees127",11.0419650104213,121.924991291369
"dec.trees128",0,0
"dec.trees129",21.6457680406219,468.539274068407
"dec.trees130",5.81088887964786,33.7664295716152
"dec.trees131",13.344230913722,178.068498678734
"dec.trees132",45.5009884499494,2070.33994992243
"dec.trees133",2.48640486469841,6.18220915119591
"dec.trees134",2.23000221035659,4.97290985819527
"dec.trees135",5.09088324014931,25.9170921648332
"dec.trees136",54.7704864561495,2999.80618664326
"dec.trees137",34.4821637446339,1189.01961651174
"dec.trees138",65.9950834098592,4355.35103427427
"dec.trees139",7.5124872390866,56.4374645174391
"dec.trees140",7.94303218376006,63.0917602722482
"dec.trees141",20.086272213378,403.45833142992
"dec.trees142",0,0
"dec.trees143",13.8726531326064,192.450504937613
"dec.trees144",6.86274681949928,47.0972939085475
"dec.trees145",29.1245590060502,848.2399372969
"dec.trees146",19.6179067571263,384.862265531302
"dec.trees147",9.95682132280912,99.1382908543465
"dec.trees148",7.63538281642148,58.2990707533044
"dec.trees149",11.9994040157969,143.985696734322
"dec.trees150",4.5471210455577,20.6763098029538
"dec.trees151",1.49276982925379,2.22836176313039
"dec.trees152",14.4296426390519,208.214586690745
"dec.trees153",10.984877174932,120.667526548342
"dec.trees154",60.0410887340039,3604.93233636453
"dec.trees155",6.60387791591695,43.6112035283356
"dec.trees156",7.87649507607556,62.0391746834425
"dec.trees157",12.6321700962723,159.571721341157
"dec.trees158",1.14435266858147,1.30954303008953
"dec.trees159",7.66123151134604,58.6944682704415
"dec.trees160",3.83082597978631,14.6752276874057
"dec.trees161",24.415154470858,596.099767835858
"dec.trees162",19.4745036972575,379.256294254496
"dec.trees163",12.8291911467974,164.588145481065
"dec.trees164",24.5683171011976,603.602205184999
"dec.trees165",8.88332467267736,78.9134572401984
"dec.trees166",7.99514795249495,63.9223907822842
"dec.trees167",10.3847120030774,107.84224338686
"dec.trees168",10.5120251144729,110.502672007308
"dec.trees169",4.40409254633442,19.3960311566784
"dec.trees170",8.18228488782986,66.9497859856089
"dec.trees171",9.51785969660851,90.5896532043246
"dec.trees172",2.29330632398918,5.25925389564877
"dec.trees173",6.00287831204046,36.0345480291657
"dec.trees174",0.231621584681024,0.053648558490149
"dec.trees175",3.53800199395582,12.5174581092354
"dec.trees176",4.09738797378365,16.7885882077069
"dec.trees177",37.7122514925178,1422.21391263491
"dec.trees178",38.2029718150315,1459.46705550009
"dec.trees179",4.85847003499559,23.6047310809501
"dec.trees180",11.0258470944527,121.569304150251
"dec.trees181",4.36121730265534,19.0202163609803
"dec.trees182",1.50486956681626,2.26463241312976
"dec.trees183",4.35378612880265,18.9554536553544
"dec.trees184",13.749176507035,189.039854621604
"dec.trees185",26.4804483855492,701.214146699736
"dec.trees186",11.6710352200431,136.213063107486
